 &plot nbnd=  34, nks=   100 /
            0.000000  0.000000  0.000000
   -2.194   -2.194   -1.668   -1.668   -1.008   -1.008    1.658    1.658    2.014    2.014
    2.314    2.314    3.182    3.182
            0.229730  0.132635  0.000000
  -61.244  -61.244  -37.027  -37.027  -34.586  -34.586  -34.479  -34.479  -13.728  -13.728
  -12.919  -12.919   -5.326   -5.326   -4.042   -4.042   -3.788   -3.788   -2.648   -2.648
   -2.127   -2.127   -1.720   -1.720   -1.075   -1.075    1.648    1.648    1.977    1.977
    2.374    2.374    3.244    3.244
            0.243243  0.140437  0.000000
  -61.242  -61.242  -37.032  -37.032  -34.592  -34.592  -34.484  -34.484  -13.652  -13.652
  -12.885  -12.885   -5.306   -5.306   -4.107   -4.107   -3.894   -3.894   -2.717   -2.717
   -2.059   -2.059   -1.773   -1.773   -1.141   -1.141    1.648    1.648    1.943    1.943
    2.440    2.440    3.303    3.303
            0.256757  0.148239  0.000000
  -61.240  -61.240  -37.037  -37.037  -34.599  -34.599  -34.489  -34.489  -13.574  -13.574
  -12.851  -12.851   -5.301   -5.301   -4.159   -4.159   -4.000   -4.000   -2.784   -2.784
   -1.993   -1.993   -1.825   -1.825   -1.204   -1.204    1.657    1.657    1.913    1.913
    2.511    2.511    3.359    3.359
            0.270270  0.156041  0.000000
  -61.239  -61.239  -37.042  -37.042  -34.607  -34.607  -34.494  -34.494  -13.494  -13.494
  -12.816  -12.816   -5.313   -5.313   -4.199   -4.199   -4.104   -4.104   -2.849   -2.849
   -1.940   -1.940   -1.865   -1.865   -1.260   -1.260    1.675    1.675    1.887    1.887
    2.585    2.585    3.411    3.411
            0.283784  0.163843  0.000000
  -61.237  -61.237  -37.047  -37.047  -34.614  -34.614  -34.497  -34.497  -13.413  -13.413
  -12.781  -12.781   -5.342   -5.342   -4.235   -4.235   -4.197   -4.197   -2.912   -2.912
   -1.954   -1.954   -1.838   -1.838   -1.308   -1.308    1.699    1.699    1.867    1.867
    2.662    2.662    3.460    3.460
            0.297297  0.171645  0.000000
  -61.235  -61.235  -37.051  -37.051  -34.623  -34.623  -34.500  -34.500  -13.333  -13.333
  -12.745  -12.745   -5.386   -5.386   -4.318   -4.318   -4.233   -4.233   -2.972   -2.972
   -2.000   -2.000   -1.779   -1.779   -1.346   -1.346    1.727    1.727    1.853    1.853
    2.740    2.740    3.506    3.506
            0.310811  0.179447  0.000000
  -61.234  -61.234  -37.056  -37.056  -34.631  -34.631  -34.503  -34.503  -13.252  -13.252
  -12.711  -12.711   -5.441   -5.441   -4.416   -4.416   -4.245   -4.245   -3.029   -3.029
   -2.048   -2.048   -1.719   -1.719   -1.371   -1.371    1.757    1.757    1.848    1.848
    2.817    2.817    3.547    3.547
            0.324324  0.187249  0.000000
  -61.232  -61.232  -37.061  -37.061  -34.639  -34.639  -34.505  -34.505  -13.172  -13.172
  -12.676  -12.676   -5.504   -5.504   -4.511   -4.511   -4.254   -4.254   -3.083   -3.083
   -2.094   -2.094   -1.660   -1.660   -1.384   -1.384    1.780    1.780    1.859    1.859
    2.892    2.892    3.585    3.585
            0.337838  0.195051  0.000000
  -61.231  -61.231  -37.065  -37.065  -34.647  -34.647  -34.507  -34.507  -13.094  -13.094
  -12.643  -12.643   -5.573   -5.573   -4.604   -4.604   -4.262   -4.262   -3.134   -3.134
   -2.137   -2.137   -1.606   -1.606   -1.384   -1.384    1.792    1.792    1.890    1.890
    2.965    2.965    3.620    3.620
            0.351351  0.202853  0.000000
  -61.229  -61.229  -37.069  -37.069  -34.655  -34.655  -34.509  -34.509  -13.018  -13.018
  -12.611  -12.611   -5.644   -5.644   -4.692   -4.692   -4.272   -4.272   -3.181   -3.181
   -2.176   -2.176   -1.555   -1.555   -1.371   -1.371    1.799    1.799    1.934    1.934
    3.033    3.033    3.651    3.651
            0.364865  0.210655  0.000000
  -61.228  -61.228  -37.073  -37.073  -34.662  -34.662  -34.510  -34.510  -12.945  -12.945
  -12.580  -12.580   -5.716   -5.716   -4.775   -4.775   -4.284   -4.284   -3.224   -3.224
   -2.212   -2.212   -1.508   -1.508   -1.347   -1.347    1.807    1.807    1.983    1.983
    3.097    3.097    3.679    3.679
            0.378378  0.218457  0.000000
  -61.227  -61.227  -37.077  -37.077  -34.669  -34.669  -34.511  -34.511  -12.876  -12.876
  -12.551  -12.551   -5.786   -5.786   -4.853   -4.853   -4.300   -4.300   -3.264   -3.264
